route_schedule_uuid,trip_uuid,segment_actual_time,segment_osrm_time,segment_osrm_distance,actual_time,osrm_time,osrm_distance,cutoff_factor,start_scan_to_end_scan,od_start_time,od_end_time,source_center,destination_center,trip_duration_minutes
thanos::sroute:2994b7ae-bb9c-4d7c-a30f-78825535ebe2,trip-153706536280979791,1764.0,1090.0,1363.4263,28257.0,15665.0,21075.7395,358.4117647058824,70715.0,2018-09-16 02:36:02.810067,2018-09-17 17:02:30.696206,IND421302AAG,IND600056AAB,2306.4647689833337
thanos::sroute:2994b7ae-bb9c-4d7c-a30f-78825535ebe2,trip-153715165706353821,1813.0,1084.0,1352.5578,28138.0,15645.0,21049.136,358.3921568627451,68901.0,2018-09-17 02:34:17.063774,2018-09-18 17:21:46.237975,IND421302AAG,IND600056AAB,2327.486236683333
thanos::sroute:2994b7ae-bb9c-4d7c-a30f-78825535ebe2,trip-153723786139204501,1764.0,1054.0,1321.1552,26267.0,15680.0,21087.1872,358.4117647058824,71220.0,2018-09-18 02:30:44.223873,2018-09-19 17:06:16.279445,IND421302AAG,IND600056AAB,2315.5342595333336
thanos::sroute:2a0257d9-16cf-4063-8a8c-b9e56ad91d05,trip-153688216413231655,56.0,51.0,44.2144,170.0,111.0,106.89750000000001,21.5,516.0,2018-09-13 23:42:44.132806,2018-09-14 01:52:11.386290,IND560300AAA,IND560085AAA,129.45422473333332
thanos::sroute:2a0257d9-16cf-4063-8a8c-b9e56ad91d05,trip-153705434989082767,46.0,47.0,42.2378,134.0,111.0,106.49430000000001,21.25,620.0,2018-09-15 23:32:29.891047,2018-09-16 02:07:54.266007,IND560300AAA,IND560085AAA,155.4062493333333
thanos::sroute:2a0257d9-16cf-4063-8a8c-b9e56ad91d05,trip-153714170928631913,45.0,45.0,40.2518,128.0,107.0,100.94730000000001,21.0,444.0,2018-09-16 23:48:29.286542,2018-09-17 01:40:15.544091,IND560300AAA,IND560085AAA,111.77095915
thanos::sroute:2a0257d9-16cf-4063-8a8c-b9e56ad91d05,trip-153722784750870820,72.0,33.0,32.8967,246.0,106.0,100.95350000000002,20.5,540.0,2018-09-17 23:44:07.508917,2018-09-18 02:00:01.541192,IND560300AAA,IND560085AAA,135.90053791666665
thanos::sroute:2a0257d9-16cf-4063-8a8c-b9e56ad91d05,trip-153731372464954517,66.0,36.0,36.9468,199.0,101.0,100.5815,21.25,636.0,2018-09-18 23:35:24.649826,2018-09-19 02:14:26.626546,IND560300AAA,IND560085AAA,159.03294533333334
thanos::sroute:2a0257d9-16cf-4063-8a8c-b9e56ad91d05,trip-153739875108571656,60.0,45.0,40.481,178.0,108.0,104.4663,21.25,708.0,2018-09-19 23:12:31.086123,2018-09-20 02:09:39.652939,IND560300AAA,IND560085AAA,177.14278026666668
thanos::sroute:2a0257d9-16cf-4063-8a8c-b9e56ad91d05,trip-153748728593276649,50.0,45.0,45.012,148.0,104.0,103.17830000000001,21.25,520.0,2018-09-20 23:48:05.933014,2018-09-21 01:58:48.379604,IND560300AAA,IND560085AAA,130.70744316666665
thanos::sroute:2a0257d9-16cf-4063-8a8c-b9e56ad91d05,trip-153757306604911900,50.0,47.0,41.060500000000005,132.0,110.0,104.6908,21.25,508.0,2018-09-21 23:37:46.049469,2018-09-22 01:45:26.319774,IND560300AAA,IND560085AAA,127.67117175
thanos::sroute:2a0257d9-16cf-4063-8a8c-b9e56ad91d05,trip-153765926241382215,65.0,36.0,36.1692,182.0,100.0,99.122,21.25,688.0,2018-09-22 23:34:22.414098,2018-09-23 02:27:21.907469,IND560300AAA,IND560085AAA,172.99155618333333
thanos::sroute:2a0257d9-16cf-4063-8a8c-b9e56ad91d05,trip-153774567837245081,136.0,49.0,46.3257,370.0,154.0,153.9059,25.4,725.0,2018-09-23 23:34:38.372710,2018-09-24 02:00:32.946144,IND560300AAA,IND560085AAA,145.90955723333335
thanos::sroute:2a0257d9-16cf-4063-8a8c-b9e56ad91d05,trip-153783232472914454,54.0,45.0,41.0645,154.0,109.0,105.1838,21.25,540.0,2018-09-24 23:38:44.729405,2018-09-25 01:54:10.322975,IND560300AAA,IND560085AAA,135.4265595
thanos::sroute:2a0257d9-16cf-4063-8a8c-b9e56ad91d05,trip-153800536652877315,48.0,37.0,37.0262,130.0,102.0,100.5102,21.25,408.0,2018-09-26 23:42:46.529036,2018-09-27 01:25:02.651508,IND560300AAA,IND560085AAA,102.26870786666667
thanos::sroute:2a0257d9-16cf-4063-8a8c-b9e56ad91d05,trip-153809032460799230,52.0,35.0,36.0717,141.0,98.0,97.6457,21.0,444.0,2018-09-27 23:18:44.608221,2018-09-28 01:10:29.129712,IND560300AAA,IND560085AAA,111.74202485
thanos::sroute:2a0257d9-16cf-4063-8a8c-b9e56ad91d05,trip-153826351214634448,48.0,45.0,41.2194,132.0,107.0,103.44800000000001,21.0,604.0,2018-09-29 23:25:12.146602,2018-09-30 01:56:23.750968,IND560300AAA,IND560085AAA,151.1934061
thanos::sroute:2a0257d9-16cf-4063-8a8c-b9e56ad91d05,trip-153834978822743772,40.0,30.0,30.677500000000002,70.0,62.0,61.567499999999995,17.666666666666668,384.0,2018-09-30 23:23:08.227697,2018-10-01 01:31:08.884667,IND560300AAA,IND560085AAA,128.0109495
thanos::sroute:2a0257d9-16cf-4063-8a8c-b9e56ad91d05,trip-153843788437776501,56.0,34.0,35.4019,174.0,96.0,96.6137,21.25,528.0,2018-10-01 23:51:24.378033,2018-10-02 02:04:02.645117,IND560300AAA,IND560085AAA,132.63778473333335
thanos::sroute:2a0257d9-16cf-4063-8a8c-b9e56ad91d05,trip-153852415318833629,44.0,45.0,41.509,126.0,108.0,104.96770000000001,21.0,352.0,2018-10-02 23:49:13.188664,2018-10-03 01:17:53.677661,IND560300AAA,IND560085AAA,88.67481661666667
thanos::sroute:2a0257d9-16cf-4063-8a8c-b9e56ad91d05,trip-153861022636573944,48.0,44.0,39.3967,144.0,104.0,101.5983,21.0,452.0,2018-10-03 23:43:46.365996,2018-10-04 01:37:37.962611,IND560300AAA,IND560085AAA,113.85994358333333
thanos::sroute:2a3a89cb-a716-4d69-9e14-8175a8561f90,trip-153678146284867367,100.0,61.0,63.990300000000005,377.0,245.0,274.5462,30.166666666666668,990.0,2018-09-12 19:44:22.849043,2018-09-12 22:30:14.353702,IND000000ACB,IND121004AAB,165.85841098333333
thanos::sroute:2a3a89cb-a716-4d69-9e14-8175a8561f90,trip-153686573237389049,117.0,64.0,65.7962,392.0,239.0,267.6083,30.333333333333332,1128.0,2018-09-13 19:08:52.374145,2018-09-13 22:17:45.429552,IND000000ACB,IND121004AAB,188.88425678333334
thanos::sroute:2a3a89cb-a716-4d69-9e14-8175a8561f90,trip-153695356090787580,154.0,64.0,64.467,413.0,206.0,223.59429999999998,29.0,775.0,2018-09-14 19:32:40.908086,2018-09-14 22:08:30.760204,IND000000ACB,IND121004AAB,155.83086863333335
thanos::sroute:2a3a89cb-a716-4d69-9e14-8175a8561f90,trip-153703773454669556,106.0,65.0,65.8096,371.0,241.0,271.3147,30.333333333333332,1164.0,2018-09-15 18:55:34.546995,2018-09-15 22:09:54.926488,IND000000ACB,IND121004AAB,194.33965821666666
thanos::sroute:2a3a89cb-a716-4d69-9e14-8175a8561f90,trip-153712543504730213,117.0,63.0,65.65559999999999,397.0,243.0,273.2767,30.333333333333332,1098.0,2018-09-16 19:17:10.137721,2018-09-16 22:21:04.131082,IND000000ACB,IND121004AAB,183.89988935000002
thanos::sroute:2a3a89cb-a716-4d69-9e14-8175a8561f90,trip-153721245831826201,112.0,65.0,65.7809,390.0,244.0,273.3976,30.333333333333332,1134.0,2018-09-17 19:27:38.318540,2018-09-17 22:37:07.008606,IND000000ACB,IND121004AAB,189.47816776666664
thanos::sroute:2a3a89cb-a716-4d69-9e14-8175a8561f90,trip-153729744583467832,112.0,65.0,65.8145,372.0,247.0,276.6002,30.333333333333332,1122.0,2018-09-18 19:04:05.835069,2018-09-18 22:11:31.727581,IND000000ACB,IND121004AAB,187.43154186666666
thanos::sroute:2a3a89cb-a716-4d69-9e14-8175a8561f90,trip-153738170652873911,112.0,63.0,65.3283,391.0,237.0,271.7828,30.333333333333332,1422.0,2018-09-19 18:28:26.529107,2018-09-19 22:26:04.462308,IND000000ACB,IND121004AAB,237.63222001666665
thanos::sroute:2a3a89cb-a716-4d69-9e14-8175a8561f90,trip-153747005309693514,113.0,63.0,64.2615,417.0,251.0,282.6851,30.166666666666668,1116.0,2018-09-20 19:00:53.097328,2018-09-20 22:07:48.805218,IND000000ACB,IND121004AAB,186.92846483333332
thanos::sroute:2a3a89cb-a716-4d69-9e14-8175a8561f90,trip-153755671861105181,102.0,62.0,64.4162,392.0,246.0,275.2067,30.166666666666668,1062.0,2018-09-21 19:05:18.611393,2018-09-21 22:02:19.341127,IND000000ACB,IND121004AAB,177.01216223333333
thanos::sroute:2a3a89cb-a716-4d69-9e14-8175a8561f90,trip-153773190009942846,108.0,63.0,64.9393,377.0,242.0,273.60269999999997,30.333333333333332,924.0,2018-09-23 19:45:00.099806,2018-09-23 22:19:59.928261,IND000000ACB,IND121004AAB,154.99714091666667
thanos::sroute:2a3a89cb-a716-4d69-9e14-8175a8561f90,trip-153781677630498040,108.0,62.0,63.835699999999996,373.0,242.0,273.6871,30.166666666666668,1026.0,2018-09-24 19:19:36.305259,2018-09-24 22:10:38.858428,IND000000ACB,IND121004AAB,171.04255281666667
thanos::sroute:2a3a89cb-a716-4d69-9e14-8175a8561f90,trip-153790118787588026,102.0,61.0,63.8275,347.0,241.0,273.2454,30.166666666666668,1242.0,2018-09-25 18:46:27.876142,2018-09-25 22:14:14.051968,IND000000ACB,IND121004AAB,207.7695971
thanos::sroute:2a3a89cb-a716-4d69-9e14-8175a8561f90,trip-153798474332142712,108.0,61.0,63.8827,347.0,242.0,274.4942,30.166666666666668,1500.0,2018-09-26 17:59:03.321685,2018-09-26 22:09:34.624186,IND000000ACB,IND121004AAB,250.52170835
thanos::sroute:2a3a89cb-a716-4d69-9e14-8175a8561f90,trip-153807624549385221,88.0,61.0,63.0225,327.0,241.0,272.5829,30.166666666666668,864.0,2018-09-27 19:24:05.494134,2018-09-27 21:48:30.600956,IND000000ACB,IND121004AAB,144.41844703333334
thanos::sroute:2a3a89cb-a716-4d69-9e14-8175a8561f90,trip-153824842694129266,105.0,62.0,64.8217,330.0,242.0,274.0455,30.333333333333332,1014.0,2018-09-29 19:13:46.941570,2018-09-29 22:02:55.015747,IND000000ACB,IND121004AAB,169.13456961666668
thanos::sroute:2a42cde7-604d-4844-9b09-4c45a107ce27,trip-153692469315260781,43.0,18.0,25.0123,69.0,28.0,34.932599999999994,11.5,122.0,2018-09-14 11:31:33.152973,2018-09-14 12:32:38.990758,IND396232AAA,IND396191AAC,61.09729641666667
thanos::sroute:2a42cde7-604d-4844-9b09-4c45a107ce27,trip-153719175689350080,49.0,17.0,24.4553,73.0,26.0,31.8667,11.5,144.0,2018-09-17 13:42:36.893751,2018-09-17 14:55:09.676920,IND396232AAA,IND396191AAC,72.54638615
thanos::sroute:2a42cde7-604d-4844-9b09-4c45a107ce27,trip-153727852287135356,51.0,16.0,20.417699999999996,86.0,27.0,32.3823,11.5,144.0,2018-09-18 13:48:42.871602,2018-09-18 15:00:47.181839,IND396232AAA,IND396191AAC,72.07183728333332
thanos::sroute:2a42cde7-604d-4844-9b09-4c45a107ce27,trip-153735996148366089,59.0,18.0,25.109,85.0,27.0,33.069900000000004,11.5,158.0,2018-09-19 12:26:01.484056,2018-09-19 13:45:47.151038,IND396232AAA,IND396191AAC,79.76111636666666
thanos::sroute:2a42cde7-604d-4844-9b09-4c45a107ce27,trip-153744714859145201,36.0,11.0,14.0902,58.0,20.0,23.823900000000002,11.0,128.0,2018-09-20 12:39:08.591738,2018-09-20 13:44:01.426466,IND396232AAA,IND396191AAC,64.8805788
thanos::sroute:2a42cde7-604d-4844-9b09-4c45a107ce27,trip-153753800138382356,51.0,18.0,24.8634,70.0,22.0,26.5026,11.0,140.0,2018-09-21 13:53:21.384103,2018-09-21 15:04:19.650566,IND396232AAA,IND396191AAC,70.97110771666667
thanos::sroute:2a42cde7-604d-4844-9b09-4c45a107ce27,trip-153762448577128664,43.0,16.0,19.319000000000003,79.0,27.0,31.53,11.5,116.0,2018-09-22 13:54:45.771530,2018-09-22 14:53:03.389870,IND396232AAA,IND396191AAC,58.293639
thanos::sroute:2a42cde7-604d-4844-9b09-4c45a107ce27,trip-153780595799192313,41.0,18.0,24.9401,66.0,27.0,33.3945,11.5,110.0,2018-09-24 16:19:17.992202,2018-09-24 17:15:03.945455,IND396232AAA,IND396191AAC,55.76588755
thanos::sroute:2a42cde7-604d-4844-9b09-4c45a107ce27,trip-153788205148753513,57.0,18.0,24.859900000000003,83.0,26.0,32.30970000000001,11.5,136.0,2018-09-25 13:27:31.487896,2018-09-25 14:35:44.712919,IND396232AAA,IND396191AAC,68.22041705
thanos::sroute:2a42cde7-604d-4844-9b09-4c45a107ce27,trip-153796185573454547,70.0,18.0,24.8829,112.0,23.0,28.347299999999997,12.0,190.0,2018-09-26 11:37:35.734817,2018-09-26 13:13:26.674859,IND396232AAA,IND396191AAC,95.8490007
thanos::sroute:2a42cde7-604d-4844-9b09-4c45a107ce27,trip-153813702362062321,39.0,17.0,24.3412,61.0,26.0,31.8422,11.0,142.0,2018-09-28 12:17:03.620860,2018-09-28 13:28:30.444854,IND396232AAA,IND396191AAC,71.44706656666668
thanos::sroute:2a42cde7-604d-4844-9b09-4c45a107ce27,trip-153822509387373246,49.0,18.0,25.2962,76.0,28.0,34.8446,11.5,146.0,2018-09-29 12:44:53.873984,2018-09-29 13:58:52.890578,IND396232AAA,IND396191AAC,73.98360989999999
thanos::sroute:2a42cde7-604d-4844-9b09-4c45a107ce27,trip-153840582691847207,49.0,17.0,24.0346,79.0,24.0,29.8934,11.5,138.0,2018-10-01 14:57:06.918754,2018-10-01 16:06:18.193296,IND396232AAA,IND396191AAC,69.18790903333334
thanos::sroute:2a42cde7-604d-4844-9b09-4c45a107ce27,trip-153848485118974987,41.0,18.0,24.9087,67.0,27.0,33.443599999999996,11.5,106.0,2018-10-02 12:54:11.190034,2018-10-02 13:47:21.377356,IND396232AAA,IND396191AAC,53.169788700000005
thanos::sroute:2a42cde7-604d-4844-9b09-4c45a107ce27,trip-153857331775400080,41.0,17.0,24.487000000000002,68.0,27.0,33.1815,11.0,216.0,2018-10-03 13:28:37.754275,2018-10-03 15:16:56.143547,IND396232AAA,IND396191AAC,108.30648786666667
thanos::sroute:2a6f162f-d995-46e1-aed7-2f9bd8b7ae64,trip-153673167382819064,239.0,146.0,200.9643,1082.0,606.0,851.6614999999999,98.75,2464.0,2018-09-12 05:54:33.828539,2018-09-12 11:03:01.229379,IND131028AAB,IND160002AAC,308.4566806666666
thanos::sroute:2a6f162f-d995-46e1-aed7-2f9bd8b7ae64,trip-153681727230648981,246.0,141.0,198.2878,1226.0,605.0,852.2677,98.75,2648.0,2018-09-13 05:41:12.306886,2018-09-13 11:12:31.998521,IND131028AAB,IND160002AAC,331.32819391666663
thanos::sroute:2a6f162f-d995-46e1-aed7-2f9bd8b7ae64,trip-153690339509075835,232.0,146.0,201.305,1049.0,608.0,854.2409,98.75,2528.0,2018-09-14 05:36:35.090995,2018-09-14 10:53:00.578568,IND131028AAB,IND160002AAC,316.4247928833333
thanos::sroute:2a6f162f-d995-46e1-aed7-2f9bd8b7ae64,trip-153698683919313264,241.0,145.0,204.0092,1158.0,610.0,859.2011,98.75,3128.0,2018-09-15 04:47:19.193409,2018-09-15 11:19:04.206747,IND131028AAB,IND160002AAC,391.7502223
thanos::sroute:2a6f162f-d995-46e1-aed7-2f9bd8b7ae64,trip-153707328215007087,231.0,169.0,230.62810000000002,1050.0,612.0,861.2944,98.75,2888.0,2018-09-16 04:48:02.150445,2018-09-16 10:49:48.756608,IND131028AAB,IND160002AAC,361.7767693833333
thanos::sroute:2a6f162f-d995-46e1-aed7-2f9bd8b7ae64,trip-153716057249628618,200.0,144.0,204.2606,924.0,610.0,862.8211,98.75,2424.0,2018-09-17 05:02:52.496550,2018-09-17 10:06:42.701002,IND131028AAB,IND160002AAC,303.8367408666667
thanos::sroute:2a6f162f-d995-46e1-aed7-2f9bd8b7ae64,trip-153724500475075153,231.0,135.0,192.7375,1061.0,599.0,844.9991,98.75,3000.0,2018-09-18 04:30:04.750977,2018-09-18 10:46:01.414075,IND131028AAB,IND160002AAC,375.9443849666667
thanos::sroute:2a6f162f-d995-46e1-aed7-2f9bd8b7ae64,trip-153733158313440021,213.0,143.0,203.5542,889.0,613.0,866.2139999999999,98.75,3536.0,2018-09-19 04:33:03.134646,2018-09-19 11:55:33.642104,IND131028AAB,IND160002AAC,442.5084576333333
thanos::sroute:2a6f162f-d995-46e1-aed7-2f9bd8b7ae64,trip-153742184680303710,225.0,147.0,204.7207,1048.0,610.0,856.23,98.75,2360.0,2018-09-20 05:37:26.803321,2018-09-20 10:32:46.048601,IND131028AAB,IND160002AAC,295.32075466666663
thanos::sroute:2a6f162f-d995-46e1-aed7-2f9bd8b7ae64,trip-153759059194539915,240.0,144.0,204.8365,1117.0,608.0,859.4593,98.75,3304.0,2018-09-22 04:29:51.945743,2018-09-22 11:23:50.784118,IND131028AAB,IND160002AAC,413.9806395833333
thanos::sroute:2a6f162f-d995-46e1-aed7-2f9bd8b7ae64,trip-153767837446305683,263.0,147.0,203.2482,1275.0,606.0,854.1131,98.75,3048.0,2018-09-23 04:52:54.463448,2018-09-23 11:14:18.775272,IND131028AAB,IND160002AAC,381.4051970666667
thanos::sroute:2a6f162f-d995-46e1-aed7-2f9bd8b7ae64,trip-153785383192912078,213.0,134.0,191.9726,975.0,600.0,847.0261,98.625,2424.0,2018-09-25 05:37:11.929379,2018-09-25 10:40:56.104953,IND131028AAB,IND160002AAC,303.73625956666666
thanos::sroute:2a6f162f-d995-46e1-aed7-2f9bd8b7ae64,trip-153827541807421295,263.0,149.0,211.4004,1186.0,606.0,854.5013,98.625,4128.0,2018-09-30 02:43:38.074579,2018-09-30 11:20:06.379571,IND131028AAB,IND160002AAC,516.4717498666666
thanos::sroute:2a713f58-e06f-4251-a6f0-f37437327e34,trip-153671547254076660,980.0,620.0,766.4318,2896.0,1644.0,2153.1765,56.964285714285715,7598.0,2018-09-12 01:24:32.541032,2018-09-13 07:19:49.327702,IND501359AAE,IND501359AAE,1795.2797778333334
thanos::sroute:2a713f58-e06f-4251-a6f0-f37437327e34,trip-153680235368188535,143.0,81.0,115.25189999999999,283.0,156.0,219.6931,36.6,814.0,2018-09-13 21:02:11.892842,2018-09-14 02:03:47.184639,IND507002AAA,IND508001AAA,301.5881966166667
thanos::sroute:2a713f58-e06f-4251-a6f0-f37437327e34,trip-153689115788141729,1155.0,575.0,762.7845,2981.0,1517.0,2007.5412000000001,58.56,5591.0,2018-09-14 02:12:37.881639,2018-09-15 04:48:03.136389,IND501359AAE,IND501359AAE,1595.4209125
thanos::sroute:2a713f58-e06f-4251-a6f0-f37437327e34,trip-153697446927824712,944.0,610.0,749.4789,2767.0,1651.0,2150.1545,57.0,7090.0,2018-09-15 01:21:09.278502,2018-09-16 05:29:08.216784,IND501359AAE,IND501359AAE,1687.9823047
thanos::sroute:2a713f58-e06f-4251-a6f0-f37437327e34,trip-153704985033809021,820.0,460.0,549.3526,2502.0,1295.0,1689.1165,60.142857142857146,5194.0,2018-09-16 10:38:50.798747,2018-09-17 05:17:35.808745,IND508207AAB,IND501359AAE,1118.7501666333333
thanos::sroute:2a713f58-e06f-4251-a6f0-f37437327e34,trip-153714705706008850,449.0,322.0,381.0455,1273.0,822.0,1090.2531,54.266666666666666,4078.0,2018-09-17 14:17:15.662516,2018-09-18 06:03:53.931643,IND521225AAB,IND501359AAE,946.6378187833333
thanos::sroute:2a713f58-e06f-4251-a6f0-f37437327e34,trip-153723719873706785,1062.0,609.0,750.1258,3145.0,1645.0,2151.6483,57.0,7056.0,2018-09-18 02:19:58.737338,2018-09-19 06:16:26.551822,IND501359AAE,IND501359AAE,1676.4635747333334
thanos::sroute:2a713f58-e06f-4251-a6f0-f37437327e34,trip-153732278546291178,543.0,322.0,381.8936,1813.0,948.0,1263.3834,63.13333333333333,4450.0,2018-09-19 14:32:49.028624,2018-09-20 05:25:02.348538,IND521225AAB,IND501359AAE,892.2219985666667
thanos::sroute:2aea7b26-f92d-4e61-bdd9-35baad291db5,trip-153682237752773461,86.0,28.0,29.8786,166.0,49.0,57.5021,9.5,260.0,2018-09-13 07:06:17.528101,2018-09-13 09:17:09.497265,IND500039AAC,IND500039AAC,130.86615273333334
thanos::sroute:2aea7b26-f92d-4e61-bdd9-35baad291db5,trip-153795540747994886,22.0,10.0,10.8447,22.0,10.0,10.8447,9.0,130.0,2018-09-26 09:50:07.480212,2018-09-26 12:00:20.205805,IND500039AAC,IND500035AAA,130.21209321666666
thanos::sroute:2af16556-e1ff-47fc-96a6-69f90eeb590c,trip-153860810089091954,248.0,127.0,153.8421,982.0,526.0,617.0687,32.76923076923077,2209.0,2018-10-03 23:08:20.891169,2018-10-04 04:51:05.124241,IND382430AAB,IND389230AAB,342.73721786666664
thanos::sroute:2afad009-9849-439b-8f4a-ad48befc2c82,trip-153720486941845765,143.0,49.0,56.4465,197.0,74.0,87.707,29.5,310.0,2018-09-17 20:36:47.415359,2018-09-17 23:11:59.717009,IND803213AAA,IND811105AAA,155.2050275
thanos::sroute:2afad009-9849-439b-8f4a-ad48befc2c82,trip-153737691165885980,116.0,55.0,65.82990000000001,182.0,74.0,99.59500000000001,33.0,584.0,2018-09-19 21:06:19.634210,2018-09-20 01:58:52.043807,IND803213AAA,IND803212AAB,292.54015995000003
thanos::sroute:2afad009-9849-439b-8f4a-ad48befc2c82,trip-153746156510273373,181.0,53.0,63.8514,248.0,73.0,97.7314,33.0,738.0,2018-09-20 21:11:47.328002,2018-09-21 03:20:55.182185,IND803213AAA,IND803212AAB,369.13090305
thanos::sroute:2afad009-9849-439b-8f4a-ad48befc2c82,trip-153772020171190329,219.0,102.0,120.0566,438.0,194.0,250.4318,34.2,638.0,2018-09-23 22:00:32.055022,2018-09-24 02:08:27.758150,IND803213AAA,IND803212AAB,247.92838546666664
thanos::sroute:2b217b8b-1ceb-45f8-a03a-08952fc17210,trip-153671307622926083,138.0,83.0,92.4425,432.0,269.0,296.5934,26.22222222222222,792.0,2018-09-12 03:29:08.883016,2018-09-12 06:35:42.729280,IND413304AAA,IND413307AAB,186.5641044
thanos::sroute:2b217b8b-1ceb-45f8-a03a-08952fc17210,trip-153679773200102547,106.0,53.0,76.3955,477.0,254.0,361.2233,39.25,1112.0,2018-09-13 00:15:32.001394,2018-09-13 02:35:13.621560,IND413002AAA,IND413304AAA,139.69366943333335
thanos::sroute:2b217b8b-1ceb-45f8-a03a-08952fc17210,trip-153688579791555994,99.0,51.0,73.5584,489.0,262.0,359.92319999999995,39.375,1256.0,2018-09-14 00:43:17.915775,2018-09-14 03:20:37.076292,IND413002AAA,IND413304AAA,157.31934195
thanos::sroute:2b217b8b-1ceb-45f8-a03a-08952fc17210,trip-153697329922624568,131.0,87.0,97.4256,460.0,299.0,331.8956,26.5,692.0,2018-09-15 03:03:55.232811,2018-09-15 05:22:21.163820,IND413304AAA,IND413307AAB,138.43218348333332
thanos::sroute:2b217b8b-1ceb-45f8-a03a-08952fc17210,trip-153740491038928446,105.0,49.0,72.0354,382.0,197.0,281.355,36.0,826.0,2018-09-20 00:55:10.389714,2018-09-20 02:53:51.983171,IND413002AAA,IND413304AAA,118.69322428333334
thanos::sroute:2b217b8b-1ceb-45f8-a03a-08952fc17210,trip-153749115712707238,151.0,73.0,106.7281,549.0,268.0,382.13890000000004,30.363636363636363,1061.0,2018-09-21 05:30:55.103954,2018-09-21 08:34:43.128452,IND413307AAB,IND413002AAA,183.80040830000002
thanos::sroute:2b217b8b-1ceb-45f8-a03a-08952fc17210,trip-153774806302708488,101.0,49.0,74.0871,548.0,266.0,379.43359999999996,39.375,1160.0,2018-09-24 07:50:32.140664,2018-09-24 10:15:38.807647,IND413304AAA,IND413002AAA,145.11111638333333
thanos::sroute:2b217b8b-1ceb-45f8-a03a-08952fc17210,trip-153783330430806804,178.0,78.0,113.0614,937.0,408.0,559.8906,48.6,1920.0,2018-09-25 05:36:51.532574,2018-09-25 08:49:35.241502,IND413307AAC,IND413002AAA,192.72848213333333
thanos::sroute:2b217b8b-1ceb-45f8-a03a-08952fc17210,trip-153792023977168656,207.0,101.0,147.5619,912.0,476.0,663.2059,37.733333333333334,2043.0,2018-09-26 00:03:59.771973,2018-09-26 08:34:50.631984,IND413002AAA,IND413002AAA,510.84766685
thanos::sroute:2b217b8b-1ceb-45f8-a03a-08952fc17210,trip-153800906882964828,315.0,126.0,183.6552,1345.0,598.0,826.8935,35.6,2392.0,2018-09-27 00:44:28.829912,2018-09-27 09:16:10.512442,IND413002AAA,IND413002AAA,511.6947088333333
thanos::sroute:2b217b8b-1ceb-45f8-a03a-08952fc17210,trip-153809309933978376,219.0,131.0,162.9124,825.0,475.0,584.0481,30.375,1569.0,2018-09-28 00:04:59.340017,2018-09-28 04:37:45.157134,IND413002AAA,IND413307AAB,272.7636186166667
thanos::sroute:2b217b8b-1ceb-45f8-a03a-08952fc17210,trip-153817742615295978,170.0,100.0,127.9161,662.0,401.0,504.5901,33.38461538461539,1624.0,2018-09-28 23:30:26.153231,2018-09-29 03:37:01.749620,IND413002AAA,IND415301AAB,246.59327315000002
thanos::sroute:2b217b8b-1ceb-45f8-a03a-08952fc17210,trip-153826514463739643,125.0,59.0,89.4708,606.0,322.0,458.7979,45.111111111111114,1395.0,2018-09-29 23:52:24.637673,2018-09-30 02:28:21.756965,IND413002AAA,IND413307AAC,155.9519882
thanos::sroute:2b217b8b-1ceb-45f8-a03a-08952fc17210,trip-153835263294869032,244.0,133.0,166.0858,884.0,499.0,614.372,30.294117647058822,1875.0,2018-10-01 00:10:32.948915,2018-10-01 05:27:05.322177,IND413002AAA,IND413307AAB,316.53955436666666
thanos::sroute:2b217b8b-1ceb-45f8-a03a-08952fc17210,trip-153843800185223460,295.0,130.0,181.5625,1458.0,591.0,817.7843,35.7,2440.0,2018-10-01 23:53:21.852479,2018-10-02 07:58:28.786427,IND413002AAA,IND413002AAA,485.1155658
thanos::sroute:2b217b8b-1ceb-45f8-a03a-08952fc17210,trip-153852421900720688,200.0,103.0,131.0312,808.0,422.0,520.6392000000001,33.38461538461539,1607.0,2018-10-02 23:50:19.007455,2018-10-03 03:55:31.493098,IND413002AAA,IND415301AAB,245.20809405
thanos::sroute:2b9fb5fb-b698-41c8-9619-d81c4c542179,trip-153676433513011320,119.0,96.0,86.2199,562.0,365.0,327.8612,35.57142857142857,1834.0,2018-09-12 14:58:55.130359,2018-09-12 19:21:46.414278,IND000000ACB,IND201007AAA,262.85473198333335
thanos::sroute:2b9fb5fb-b698-41c8-9619-d81c4c542179,trip-153685117312046850,138.0,79.0,73.3683,623.0,344.0,312.7658,35.42857142857143,1792.0,2018-09-13 15:06:13.120716,2018-09-13 19:23:11.127118,IND000000ACB,IND201007AAA,256.9667733666667
thanos::sroute:2bcdc827-2d9f-4494-bc63-5aefe6cf4538,trip-153820091781521661,490.0,178.0,248.6149,2828.0,1065.0,1483.845,119.3,7950.0,2018-09-29 06:01:57.815462,2018-09-29 19:17:41.583442,IND421302AAG,IND395023AAA,795.7294663333333
thanos::sroute:2bfa1b7a-b56e-4482-b96e-7cf93619e9cb,trip-153671808478450647,94.0,48.0,54.0128,251.0,100.0,114.4516,22.0,964.0,2018-09-12 02:08:04.784764,2018-09-12 06:10:03.561801,IND600056AAB,IND600110AAA,241.97961728333334
